Linha_Planilha,Status_Final,Status_Execucao_Reimportacao,Ticket_ID_IXC,Ticket_Data_Criacao,Ticket_Status_IXC,Ticket_SU_Status_IXC,Ticket_Protocolo_IXC,Cliente_ID,Login_ID,Contrato_ID,Filial_ID,Assunto_ID,Departamento_ID,Assunto_Descricao,Descricao,Mensagem_Reimportacao
2123,CRIADO_AGORA,CRIADO_AGORA,10139,2026-05-29 09:12:07,OSAB,EP,,575,3776,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10139 | Aguardando workflow abrir a primeira OS automaticamente.
2124,CRIADO_AGORA,CRIADO_AGORA,10140,2026-05-29 09:12:08,OSAB,EP,,575,3775,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10140 | Aguardando workflow abrir a primeira OS automaticamente.
2125,CRIADO_AGORA,CRIADO_AGORA,10141,2026-05-29 09:12:09,OSAB,EP,,575,3774,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10141 | Aguardando workflow abrir a primeira OS automaticamente.
2126,CRIADO_AGORA,CRIADO_AGORA,10142,2026-05-29 09:12:10,OSAB,EP,,575,3773,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10142 | Aguardando workflow abrir a primeira OS automaticamente.
2127,CRIADO_AGORA,CRIADO_AGORA,10143,2026-05-29 09:12:11,OSAB,EP,,575,3772,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10143 | Aguardando workflow abrir a primeira OS automaticamente.
2128,CRIADO_AGORA,CRIADO_AGORA,10144,2026-05-29 09:12:12,OSAB,EP,,575,3771,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10144 | Aguardando workflow abrir a primeira OS automaticamente.
2129,CRIADO_AGORA,CRIADO_AGORA,10145,2026-05-29 09:12:13,OSAB,EP,,575,3770,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10145 | Aguardando workflow abrir a primeira OS automaticamente.
2130,CRIADO_AGORA,CRIADO_AGORA,10146,2026-05-29 09:12:14,OSAB,EP,,575,3769,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10146 | Aguardando workflow abrir a primeira OS automaticamente.
2131,CRIADO_AGORA,CRIADO_AGORA,10147,2026-05-29 09:12:15,OSAB,EP,,575,3768,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10147 | Aguardando workflow abrir a primeira OS automaticamente.
2132,CRIADO_AGORA,CRIADO_AGORA,10148,2026-05-29 09:12:16,OSAB,EP,,575,3767,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10148 | Aguardando workflow abrir a primeira OS automaticamente.
2133,CRIADO_AGORA,CRIADO_AGORA,10149,2026-05-29 09:12:18,OSAB,EP,,575,3766,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10149 | Aguardando workflow abrir a primeira OS automaticamente.
2134,CRIADO_AGORA,CRIADO_AGORA,10150,2026-05-29 09:12:19,OSAB,EP,,575,3765,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10150 | Aguardando workflow abrir a primeira OS automaticamente.
2135,CRIADO_AGORA,CRIADO_AGORA,10151,2026-05-29 09:12:20,OSAB,EP,,575,3764,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10151 | Aguardando workflow abrir a primeira OS automaticamente.
2136,CRIADO_AGORA,CRIADO_AGORA,10152,2026-05-29 09:12:21,OSAB,EP,,575,3763,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10152 | Aguardando workflow abrir a primeira OS automaticamente.
2137,CRIADO_AGORA,CRIADO_AGORA,10153,2026-05-29 09:12:23,OSAB,EP,,575,3762,1277,18,141,51,Ativação Rede Interna EACE,"Fornecimento de solução completa de Rede Wi-Fi contemplando dimensionamento, projeto, materiais, equipamentos, miscelâneas, taxas, licenças, instalação, cabeamento, comissionamento, configurações, logística associada e todos os serviços necessários, de modo a viabilizar cobertura adequada em todas as dependências educacionais e administrativas das escolas (inclui laboratório de informática quando houver, salas de aula, ambientes educacionais e administrativos, auditórios etc.) em conformidade com as funcionalidades, requisitos técnicos e padrões de instalação estabelecidos em RFP e seus anexos.",Ticket aberto com sucesso! ID: 10153 | Aguardando workflow abrir a primeira OS automaticamente.
